SampleAC1	SampleAC2	SampleAC3	SampleAC4	SampleAD1	SampleAD2	SampleAD3	SampleAD4	SampleBC1	SampleBC2	SampleBC3	SampleBC4	SampleBD1	SampleBD2	SampleBD3	SampleBD4
ENSG00000234546.3	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0
ENSG00000049239.12	242	76	164	115	259	113	266	143	100	228	102	107	116	138	136	77
ENSG00000171621.13	13	10	11	5	11	1	4	3	1	5	4	2	6	2	6	7
ENSG00000284652.1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
ENSG00000284693.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000252956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235263.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171612.6	9	6	9	9	17	6	12	10	2	6	3	3	5	9	7	4
ENSG00000231181.1	1	0	2	0	1	0	5	0	0	0	1	0	0	0	0	0
ENSG00000188807.12	23	12	10	15	15	10	19	11	3	5	3	4	4	11	5	3
ENSG00000171608.15	1121	387	849	684	1418	788	1206	892	791	836	986	875	866	882	731	522
ENSG00000179840.5	1	1	1	2	9	3	7	5	4	6	4	1	7	6	0	3
ENSG00000233268.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000231789.2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171603.17	369	131	117	132	155	140	175	121	74	103	37	103	123	152	114	43
ENSG00000271264.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280113.2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000178585.14	52	19	34	30	51	20	47	44	17	45	34	26	21	37	38	27
ENSG00000223989.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285701.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000162441.11	42	26	45	24	52	32	57	33	11	27	15	17	15	18	24	13
ENSG00000228150.1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000173614.13	18	4	18	19	33	18	41	27	16	61	21	20	17	16	26	19
ENSG00000202415.1	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0
ENSG00000283611.2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000265521.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241326.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162444.11	15	7	18	13	53	7	46	35	24	41	23	17	15	22	41	29
ENSG00000130939.18	147	60	116	76	193	92	173	95	82	141	105	81	82	106	104	48
ENSG00000224340.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233623.2	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1
ENSG00000201746.1	2	1	0	0	0	0	2	0	1	1	1	1	1	0	0	0
ENSG00000054523.17	91	25	82	44	171	66	108	74	131	152	92	72	65	60	79	40
ENSG00000264881.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199562.1	0	0	2	0	1	1	0	1	0	0	1	0	0	1	0	0
ENSG00000264501.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284735.1	3	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000284642.1	2	0	3	1	7	4	1	2	2	3	3	2	1	2	3	0
ENSG00000142657.20	586	156	438	314	1085	569	565	671	683	1735	646	609	531	638	788	467
ENSG00000271989.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251503.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175279.21	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ENSG00000241563.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160049.11	124	55	73	54	98	59	121	65	34	76	36	38	42	59	66	30
ENSG00000203469.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142655.12	47	17	28	20	35	21	32	23	9	23	9	18	13	23	20	12
ENSG00000243267.3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000130940.14	59	10	24	24	24	15	27	20	14	21	14	14	11	29	19	9
ENSG00000272078.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000225158.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175262.14	1	1	0	1	6	0	3	0	0	2	0	1	1	1	2	1
ENSG00000215785.2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000120948.17	170	64	82	93	134	75	172	97	47	86	39	62	55	61	75	19
ENSG00000277726.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000009724.16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000271895.2	6	3	4	3	6	5	9	5	2	3	1	8	2	5	1	0
ENSG00000116649.9	92	40	52	41	57	50	62	49	8	32	18	26	29	38	36	30
ENSG00000171824.13	199	84	71	93	89	97	148	94	32	57	34	47	57	84	82	35
ENSG00000226849.1	7	3	11	5	2	1	5	5	1	3	1	2	0	3	2	1
ENSG00000230337.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198793.12	154	81	121	78	133	94	150	94	41	60	52	56	57	79	71	22
ENSG00000225602.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253086.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171819.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207451.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238173.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120942.13	80	46	60	53	56	54	74	60	18	29	18	30	28	30	24	20
ENSG00000238199.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284646.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224338.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204624.7	0	1	0	0	0	0	1	1	0	0	0	3	0	1	0	0
ENSG00000285833.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235643.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284708.1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
ENSG00000116661.10	6	0	3	8	6	2	6	4	2	6	3	1	1	3	1	1
ENSG00000132879.13	109	49	36	37	57	32	67	41	8	28	15	20	22	25	18	11
ENSG00000116663.10	41	11	43	22	53	19	35	21	26	38	21	25	22	42	35	47
ENSG00000116670.14	37	9	34	21	41	28	37	44	19	52	25	13	12	21	25	17
ENSG00000162490.6	8	2	7	3	23	1	16	5	2	10	5	2	7	12	5	5
ENSG00000177674.15	252	60	248	160	366	194	304	368	268	474	207	190	169	247	257	222
ENSG00000215910.7	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000177553.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177000.12	222	93	144	108	168	109	224	126	61	107	88	67	76	111	109	62
ENSG00000011021.22	79	33	46	29	67	39	106	54	31	35	27	31	16	29	42	11
ENSG00000276470.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278852.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175206.10	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120937.8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000224904.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285646.1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
ENSG00000199347.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201801.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116685.15	192	62	170	132	248	143	249	227	120	247	118	147	112	174	171	130
ENSG00000083444.16	66	17	72	61	194	49	109	123	61	194	63	111	84	139	121	46
ENSG00000116688.16	156	107	168	126	389	115	204	235	109	302	125	206	108	254	111	177
ENSG00000270914.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116691.10	96	71	65	47	125	52	93	81	65	112	53	40	51	62	55	69
ENSG00000202461.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276869.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243539.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120949.14	22	9	38	24	69	7	41	67	38	31	26	27	24	29	68	12
ENSG00000201135.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227875.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285604.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283789.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000028137.18	1597	452	1447	927	2663	1068	1851	1778	1267	1516	1263	1169	1236	1392	1802	878
ENSG00000263676.1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
ENSG00000225196.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252969.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048707.15	214	92	136	112	156	99	213	118	65	102	61	103	85	83	78	41
ENSG00000239149.1	0	2	0	1	1	1	0	0	1	0	0	0	0	0	0	0
ENSG00000229484.1	0	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1
ENSG00000162496.8	48	26	33	41	28	25	33	28	3	18	10	14	15	31	12	14
ENSG00000221340.1	0	2	0	1	0	1	2	1	1	0	0	2	0	2	0	0
ENSG00000276830.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000272482.1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
ENSG00000204518.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226166.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188984.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157330.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116726.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116721.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228338.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239810.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231103.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179172.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120952.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243073.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187545.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204510.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207434.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234064.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232423.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274178.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274764.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277058.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229571.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277862.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236179.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275774.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229978.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233336.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280267.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179412.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204505.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279169.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279804.2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000250894.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270601.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231219.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207511.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182330.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237700.2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
ENSG00000204501.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228229.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204481.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204480.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204479.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204478.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162494.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259961.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215909.3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000162493.16	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0
ENSG00000222952.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237445.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253085.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116731.22	253	97	163	120	242	122	352	166	110	169	132	102	75	116	125	62
ENSG00000189337.16	4	7	5	11	35	9	33	7	8	5	16	43	9	4	4	2
ENSG00000252151.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231606.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234593.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235829.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175147.12	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
ENSG00000171729.13	1	2	1	1	5	9	2	0	2	6	0	3	1	4	1	0
ENSG00000204464.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215720.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278480.1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000142621.19	2	3	1	0	2	0	2	2	0	0	0	0	0	0	0	0
ENSG00000233485.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSG00000236045.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000228140.1	6	1	3	5	5	4	10	6	5	3	6	2	3	7	2	3
ENSG00000142634.12	1518	373	1175	734	2057	957	1506	1713	1124	1410	1128	972	992	970	1317	1041
ENSG00000162438.11	2	2	0	0	1	0	1	1	0	1	0	1	1	0	2	1
ENSG00000142615.7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215704.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132906.17	40	10	26	28	49	31	60	40	14	44	30	23	23	36	27	24
ENSG00000116138.12	60	25	40	26	49	36	93	42	15	25	20	25	11	35	33	8
ENSG00000251866.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272510.1	3	1	2	0	1	0	0	2	0	0	0	2	0	1	0	0
ENSG00000116771.5	54	13	12	13	9	6	20	18	1	7	3	3	6	5	6	3
ENSG00000237301.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235084.3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000252417.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236500.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197312.11	104	59	71	47	97	72	114	50	24	66	39	36	37	45	40	13
ENSG00000215695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271742.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116786.12	256	83	185	153	295	146	281	208	123	215	129	129	108	179	174	97
ENSG00000237938.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162461.7	4	6	5	3	5	1	11	7	1	4	4	2	4	6	5	0
ENSG00000224459.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162460.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162458.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224321.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233954.6	9	3	8	1	6	7	5	3	2	2	0	3	4	2	3	1
ENSG00000178715.8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000179743.4	12	4	10	7	12	8	31	9	15	9	6	6	10	3	13	4
ENSG00000065526.10	369	125	261	158	336	186	421	197	146	196	207	205	180	209	193	84
ENSG00000270620.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116809.11	113	32	58	55	65	37	83	70	28	64	45	44	49	55	49	52
ENSG00000234607.2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000231353.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275503.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224966.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183888.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233078.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173641.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186510.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232456.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184908.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185519.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142627.12	2	2	1	2	1	2	4	0	1	0	1	1	1	2	1	0
ENSG00000227959.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224621.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234166.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142632.16	23	14	12	14	10	8	19	8	5	5	9	3	8	5	12	4
ENSG00000237276.8	1	4	2	0	0	0	5	0	2	1	4	1	1	3	2	3
ENSG00000132881.11	17	6	7	3	4	4	7	6	2	4	1	5	4	0	4	2
ENSG00000233929.1	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0
ENSG00000037637.10	120	37	68	45	113	50	116	91	32	70	42	51	38	68	58	34
ENSG00000055070.16	416	141	268	214	354	221	360	283	142	281	163	186	181	233	212	170
ENSG00000226457.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187144.11	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000157191.19	323	161	243	212	292	194	343	235	95	219	103	130	115	151	205	122
ENSG00000226029.1	24	12	11	8	12	6	18	12	7	9	8	3	6	6	4	3
ENSG00000080947.14	34	20	29	19	28	13	48	17	8	17	6	2	4	9	10	6
ENSG00000206652.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261135.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285853.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224174.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233421.4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ENSG00000277344.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225710.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000219481.10	16	7	28	8	14	10	23	25	6	8	9	1	6	6	11	3
ENSG00000271732.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215908.10	145	68	117	72	168	75	95	215	34	67	28	36	59	38	80	48
ENSG00000283773.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186301.8	3	3	4	4	1	3	1	5	2	4	0	0	1	2	1	1
ENSG00000282143.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207513.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280114.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236698.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000268869.5	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000279151.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282740.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000058453.16	91	34	49	90	54	40	93	44	19	35	23	33	23	34	23	10
ENSG00000227684.2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000207389.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186715.11	4	2	0	2	2	2	3	2	0	2	3	0	2	2	0	0
ENSG00000223643.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230239.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228549.3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000277234.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238142.1	6	4	6	2	5	5	20	5	2	4	3	0	2	5	11	2
ENSG00000235241.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207005.1	1	1	0	1	0	0	1	0	0	1	1	0	1	0	0	1
ENSG00000272426.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117122.13	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000226526.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159363.17	166	53	81	92	107	61	101	91	25	70	43	31	56	74	90	30
ENSG00000117118.9	85	46	81	72	138	60	123	109	39	118	46	63	51	65	80	70
ENSG00000117115.12	238	48	310	163	702	358	178	608	803	769	191	278	411	667	532	282
ENSG00000204362.6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000282843.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142623.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142619.4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000266634.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159339.13	189	43	264	95	550	219	494	206	414	814	194	225	272	329	328	223
ENSG00000276747.1	0	0	1	0	3	0	5	0	1	1	1	0	0	0	1	0
ENSG00000227751.1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000179051.13	283	101	188	111	206	154	238	186	63	137	71	77	79	148	169	83
ENSG00000074964.16	56	14	68	50	98	59	100	83	35	24	24	24	40	44	91	20
ENSG00000236648.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117148.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284653.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261781.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117154.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280222.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230035.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225387.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179023.8	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ENSG00000235282.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225478.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000009709.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179002.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000255275.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159423.16	10	1	6	3	8	7	6	8	7	8	4	3	5	2	10	2
ENSG00000265606.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221662.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169991.10	150	54	71	71	70	46	101	35	14	44	14	28	42	53	32	9
ENSG00000272084.1	3	0	1	0	1	1	0	0	2	1	0	1	3	2	0	0
ENSG00000127481.14	423	167	290	169	329	233	379	210	144	244	151	186	192	208	172	93
ENSG00000230424.1	9	0	2	3	7	2	6	2	2	2	1	1	0	2	2	2
ENSG00000127463.14	62	24	39	36	61	38	65	24	29	16	20	23	22	31	24	10
ENSG00000053372.4	49	32	34	23	32	23	67	39	6	17	11	21	15	19	26	5
ENSG00000211454.13	1	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0
ENSG00000162482.4	3	3	2	3	2	2	2	1	0	1	0	0	0	0	0	0
ENSG00000270728.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000053371.12	68	27	34	38	46	27	65	48	17	39	17	14	18	35	40	19
ENSG00000200403.1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000040487.12	21	9	24	16	26	14	37	13	10	11	16	13	11	16	20	7
ENSG00000077549.17	951	315	601	496	963	609	715	712	452	691	555	520	533	636	614	432
ENSG00000240490.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173436.14	28	12	19	11	11	13	24	6	0	10	5	6	11	8	8	7
ENSG00000201609.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000235185.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158747.14	15	6	5	7	6	4	10	2	0	6	0	3	1	6	1	2
ENSG00000270136.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226396.1	6	4	4	2	2	0	8	5	2	1	0	2	4	0	3	3
ENSG00000158748.3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
